category,subcategory,api_name,function_name,description,args,returns,example,column_mapping,url_main,url_chk
overseas_futureoption,주문/계좌,해외선물옵션 미결제내역조회(잔고),inquire_unpd,[해외선물옵션] 주문/계좌 해외선물옵션 미결제내역조회(잔고)[v1_해외선물-005] 해외선물옵션 미결제내역조회(잔고) API를 호출하여 DataFrame으로 반환합니다.,"cano (str): 계좌번호 체계(8-2)의 앞 8자리
acnt_prdt_cd (str): 계좌번호 체계(8-2)의 뒤 2자리
fuop_dvsn (str): 00: 전체 / 01:선물 / 02: 옵션
ctx_area_fk100 (str): 연속조회검색조건100
ctx_area_nk100 (str): 연속조회키100
tr_cont (str): 연속 거래 여부
dataframe (Optional[pd.DataFrame]): 누적 데이터프레임
depth (int): 현재 재귀 깊이
max_depth (int): 최대 재귀 깊이 (기본값: 10)",Optional[pd.DataFrame]: 해외선물옵션 미결제내역조회(잔고) 데이터,"     df = inquire_unpd(
    ...     cano=trenv.my_acct,
    ...     acnt_prdt_cd=trenv.my_prod,
    ...     fuop_dvsn=""00"",
    ...     ctx_area_fk100="""",
    ...     ctx_area_nk100=""""
    ... )
     print(df)","{
    'cano': '종합계좌번호',
    'acnt_prdt_cd': '계좌상품코드',
    'ovrs_futr_fx_pdno': '해외선물FX상품번호',
    'prdt_type_cd': '상품유형코드',
    'crcy_cd': '통화코드',
    'sll_buy_dvsn_cd': '매도매수구분코드',
    'fm_ustl_qty': 'FM미결제수량',
    'fm_ccld_avg_pric': 'FM체결평균가격',
    'fm_now_pric': 'FM현재가격',
    'fm_evlu_pfls_amt': 'FM평가손익금액',
    'fm_opt_evlu_amt': 'FM옵션평가금액',
    'fm_otp_evlu_pfls_amt': 'FM옵션평가손익금액',
    'fuop_dvsn': '선물옵션구분',
    'ecis_rsvn_ord_yn': '행사예약주문여부',
    'fm_lqd_psbl_qty': 'FM청산가능수량'
}",https://github.com/koreainvestment/open-trading-api/tree/main/examples_llm/overseas_futureoption/inquire_unpd/inquire_unpd.py,https://github.com/koreainvestment/open-trading-api/tree/main/examples_llm/overseas_futureoption/inquire_unpd/chk_inquire_unpd.py
overseas_futureoption,주문/계좌,해외선물옵션 주문가능조회,inquire_psamount,[해외선물옵션] 주문/계좌 해외선물옵션 주문가능조회[v1_해외선물-006] 해외선물옵션 주문가능조회 API를 호출하여 DataFrame으로 반환합니다.,"cano (str): 계좌번호 체계(8-2)의 앞 8자리
acnt_prdt_cd (str): 계좌번호 체계(8-2)의 뒤 2자리
ovrs_futr_fx_pdno (str): 해외선물FX상품번호
sll_buy_dvsn_cd (str): 01 : 매도 / 02 : 매수
fm_ord_pric (str): FM주문가격
ecis_rsvn_ord_yn (str): 행사예약주문여부
tr_cont (str): 연속 거래 여부
dataframe (Optional[pd.DataFrame]): 누적 데이터프레임
depth (int): 현재 재귀 깊이
max_depth (int): 최대 재귀 깊이 (기본값: 10)",Optional[pd.DataFrame]: 해외선물옵션 주문가능조회 데이터,"     df = inquire_psamount(
    ...     cano=trenv.my_acct,
    ...     acnt_prdt_cd=trenv.my_prod,
    ...     ovrs_futr_fx_pdno=""6AU22"",
    ...     sll_buy_dvsn_cd=""02"",
    ...     fm_ord_pric="""",
    ...     ecis_rsvn_ord_yn=""""
    ... )
     print(df)","{
    'cano': '종합계좌번호',
    'acnt_prdt_cd': '계좌상품코드',
    'ovrs_futr_fx_pdno': '해외선물FX상품번호',
    'crcy_cd': '통화코드',
    'sll_buy_dvsn_cd': '매도매수구분코드',
    'fm_ustl_qty': 'FM미결제수량',
    'fm_lqd_psbl_qty': 'FM청산가능수량',
    'fm_new_ord_psbl_qty': 'FM신규주문가능수량',
    'fm_tot_ord_psbl_qty': 'FM총주문가능수량',
    'fm_mkpr_tot_ord_psbl_qty': 'FM시장가총주문가능수량'
}",https://github.com/koreainvestment/open-trading-api/tree/main/examples_llm/overseas_futureoption/inquire_psamount/inquire_psamount.py,https://github.com/koreainvestment/open-trading-api/tree/main/examples_llm/overseas_futureoption/inquire_psamount/chk_inquire_psamount.py
overseas_futureoption,주문/계좌,해외선물옵션 기간계좌손익 일별,inquire_period_ccld,[해외선물옵션] 주문/계좌 해외선물옵션 기간계좌손익 일별[해외선물-010] 해외선물옵션 기간계좌손익 일별 API를 호출하여 DataFrame으로 반환합니다.,"inqr_term_from_dt (str): 조회기간FROM일자
inqr_term_to_dt (str): 조회기간TO일자
cano (str): 계좌번호 체계(8-2)의 앞 8자리
acnt_prdt_cd (str): 계좌번호 체계(8-2)의 뒤 2자리
crcy_cd (str): '%%% : 전체 TUS: TOT_USD  / TKR: TOT_KRW KRW: 한국  / USD: 미국 EUR: EUR   / HKD: 홍콩 CNY: 중국  / JPY: 일본'
whol_trsl_yn (str): 전체환산여부
fuop_dvsn (str): 00:전체 / 01:선물 / 02:옵션
ctx_area_fk200 (str): 연속조회검색조건200
ctx_area_nk200 (str): 연속조회키200
dataframe1 (Optional[pd.DataFrame]): 누적 데이터프레임 (output1)
dataframe2 (Optional[pd.DataFrame]): 누적 데이터프레임 (output2)
tr_cont (str): 연속 거래 여부
depth (int): 현재 재귀 깊이
max_depth (int): 최대 재귀 깊이 (기본값: 10)","Tuple[pd.DataFrame, pd.DataFrame]: 해외선물옵션 기간계좌손익 일별 데이터","     df1, df2 = inquire_period_ccld(
    ...     inqr_term_from_dt=""20250601"",
    ...     inqr_term_to_dt=""20250630"",
    ...     cano=trenv.my_acct,
    ...     acnt_prdt_cd=trenv.my_prod,
    ...     crcy_cd=""%%%"",
    ...     whol_trsl_yn=""N"",
    ...     fuop_dvsn=""00"",
    ...     ctx_area_fk200="""",
    ...     ctx_area_nk200=""""
    ... )
     print(df1)
     print(df2)","{
    'cano': '종합계좌번호',
    'acnt_prdt_cd': '계좌상품코드',
    'crcy_cd': '통화코드',
    'fm_buy_qty': 'FM매수수량',
    'fm_sll_qty': 'FM매도수량',
    'fm_lqd_pfls_amt': 'FM청산손익금액',
    'fm_fee': 'FM수수료',
    'fm_net_pfls_amt': 'FM순손익금액',
    'fm_ustl_buy_qty': 'FM미결제매수수량',
    'fm_ustl_sll_qty': 'FM미결제매도수량',
    'fm_ustl_evlu_pfls_amt': 'FM미결제평가손익금액',
    'fm_ustl_evlu_pfls_amt2': 'FM미결제평가손익금액2',
    'fm_ustl_evlu_pfls_icdc_amt': 'FM미결제평가손익증감금액',
    'fm_ustl_agrm_amt': 'FM미결제약정금액',
    'fm_opt_lqd_amt': 'FM옵션청산금액',
    'cano': '종합계좌번호',
    'acnt_prdt_cd': '계좌상품코드',
    'ovrs_futr_fx_pdno': '해외선물FX상품번호',
    'crcy_cd': '통화코드',
    'fm_buy_qty': 'FM매수수량',
    'fm_sll_qty': 'FM매도수량',
    'fm_lqd_pfls_amt': 'FM청산손익금액',
    'fm_fee': 'FM수수료',
    'fm_net_pfls_amt': 'FM순손익금액',
    'fm_ustl_buy_qty': 'FM미결제매수수량',
    'fm_ustl_sll_qty': 'FM미결제매도수량',
    'fm_ustl_evlu_pfls_amt': 'FM미결제평가손익금액',
    'fm_ustl_evlu_pfls_amt2': 'FM미결제평가손익금액2',
    'fm_ustl_evlu_pfls_icdc_amt': 'FM미결제평가손익증감금액',
    'fm_ccld_avg_pric': 'FM체결평균가격',
    'fm_ustl_agrm_amt': 'FM미결제약정금액',
    'fm_opt_lqd_amt': 'FM옵션청산금액'
}",https://github.com/koreainvestment/open-trading-api/tree/main/examples_llm/overseas_futureoption/inquire_period_ccld/inquire_period_ccld.py,https://github.com/koreainvestment/open-trading-api/tree/main/examples_llm/overseas_futureoption/inquire_period_ccld/chk_inquire_period_ccld.py
overseas_futureoption,주문/계좌,해외선물옵션 일별 체결내역,inquire_daily_ccld,[해외선물옵션] 주문/계좌 해외선물옵션 일별 체결내역[해외선물-011] 해외선물옵션 일별 체결내역 API를 호출하여 DataFrame으로 반환합니다.,"cano (str): 계좌번호 체계(8-2)의 앞 8자리
acnt_prdt_cd (str): 계좌번호 체계(8-2)의 뒤 2자리
strt_dt (str): 시작일자(YYYYMMDD)
end_dt (str): 종료일자(YYYYMMDD)
fuop_dvsn_cd (str): 00:전체 / 01:선물 / 02:옵션
fm_pdgr_cd (str): 공란(Default)
crcy_cd (str): %%% : 전체 TUS: TOT_USD  / TKR: TOT_KRW KRW: 한국  / USD: 미국 EUR: EUR   / HKD: 홍콩 CNY: 중국  / JPY: 일본 VND: 베트남
fm_item_ftng_yn (str): ""N""(Default)
sll_buy_dvsn_cd (str): %%: 전체 / 01 : 매도 / 02 : 매수
ctx_area_fk200 (str): 연속조회검색조건200
ctx_area_nk200 (str): 연속조회키200
dataframe1 (Optional[pd.DataFrame]): 누적 데이터프레임 (output)
dataframe2 (Optional[pd.DataFrame]): 누적 데이터프레임 (output1)
tr_cont (str): 연속 거래 여부
depth (int): 현재 재귀 깊이
max_depth (int): 최대 재귀 깊이 (기본값: 10)","Tuple[pd.DataFrame, pd.DataFrame]: 해외선물옵션 일별 체결내역 데이터","     df1, df2 = inquire_daily_ccld(
    ...     cano=trenv.my_acct,
    ...     acnt_prdt_cd=trenv.my_prod,
    ...     strt_dt=""20221010"",
    ...     end_dt=""20221216"",
    ...     fuop_dvsn_cd=""00"",
    ...     fm_pdgr_cd="""",
    ...     crcy_cd=""%%%"",
    ...     fm_item_ftng_yn=""N"",
    ...     sll_buy_dvsn_cd=""%%"",
    ...     ctx_area_fk200="""",
    ...     ctx_area_nk200=""""
    ... )
     print(df1)
     print(df2)","{
    'fm_tot_ccld_qty': 'FM총체결수량',
    'fm_tot_futr_agrm_amt': 'FM총선물약정금액',
    'fm_tot_opt_agrm_amt': 'FM총옵션약정금액',
    'fm_fee_smtl': 'FM수수료합계',
    'dt': '일자',
    'ccno': '체결번호',
    'ovrs_futr_fx_pdno': '해외선물FX상품번호',
    'sll_buy_dvsn_cd': '매도매수구분코드',
    'fm_ccld_qty': 'FM체결수량',
    'fm_ccld_amt': 'FM체결금액',
    'fm_futr_ccld_amt': 'FM선물체결금액',
    'fm_opt_ccld_amt': 'FM옵션체결금액',
    'crcy_cd': '통화코드',
    'fm_fee': 'FM수수료',
    'fm_futr_pure_agrm_amt': 'FM선물순약정금액',
    'fm_opt_pure_agrm_amt': 'FM옵션순약정금액',
    'ccld_dtl_dtime': '체결상세일시',
    'ord_dt': '주문일자',
    'odno': '주문번호',
    'ord_mdia_dvsn_name': '주문매체구분명'
}",https://github.com/koreainvestment/open-trading-api/tree/main/examples_llm/overseas_futureoption/inquire_daily_ccld/inquire_daily_ccld.py,https://github.com/koreainvestment/open-trading-api/tree/main/examples_llm/overseas_futureoption/inquire_daily_ccld/chk_inquire_daily_ccld.py
overseas_futureoption,주문/계좌,해외선물옵션 예수금현황,inquire_deposit,[해외선물옵션] 주문/계좌 해외선물옵션 예수금현황[해외선물-012] 해외선물옵션 예수금현황 API를 호출하여 DataFrame으로 반환합니다.,"cano (str): 계좌번호 체계(8-2)의 앞 8자리
acnt_prdt_cd (str): 계좌번호 체계(8-2)의 뒤 2자리
crcy_cd (str): TUS: TOT_USD  / TKR: TOT_KRW KRW: 한국  / USD: 미국 EUR: EUR   / HKD: 홍콩 CNY: 중국  / JPY: 일본 VND: 베트남
inqr_dt (str): 조회일자 (YYYYMMDD 형식)
tr_cont (str): 연속 거래 여부
dataframe (Optional[pd.DataFrame]): 누적 데이터프레임
depth (int): 현재 재귀 깊이
max_depth (int): 최대 재귀 깊이 (기본값: 10)",Optional[pd.DataFrame]: 해외선물옵션 예수금현황 데이터,"     df = inquire_deposit(
    ...     cano=trenv.my_acct,
    ...     acnt_prdt_cd=trenv.my_prod,
    ...     crcy_cd=""KRW"",
    ...     inqr_dt=""20221214""
    ... )
     print(df)","{
    'fm_nxdy_dncl_amt': 'FM익일예수금액',
    'fm_tot_asst_evlu_amt': 'FM총자산평가금액',
    'cano': '종합계좌번호',
    'acnt_prdt_cd': '계좌상품코드',
    'crcy_cd': '통화코드',
    'resp_dt': '응답일자',
    'fm_dnca_rmnd': 'FM예수금잔액',
    'fm_lqd_pfls_amt': 'FM청산손익금액',
    'fm_fee': 'FM수수료',
    'fm_fuop_evlu_pfls_amt': 'FM선물옵션평가손익금액',
    'fm_rcvb_amt': 'FM미수금액',
    'fm_brkg_mgn_amt': 'FM위탁증거금액',
    'fm_mntn_mgn_amt': 'FM유지증거금액',
    'fm_add_mgn_amt': 'FM추가증거금액',
    'fm_risk_rt': 'FM위험율',
    'fm_ord_psbl_amt': 'FM주문가능금액',
    'fm_drwg_psbl_amt': 'FM출금가능금액',
    'fm_echm_rqrm_amt': 'FM환전요청금액',
    'fm_drwg_prar_amt': 'FM출금예정금액',
    'fm_opt_tr_chgs': 'FM옵션거래대금',
    'fm_opt_icld_asst_evlu_amt': 'FM옵션포함자산평가금액',
    'fm_opt_evlu_amt': 'FM옵션평가금액',
    'fm_crcy_sbst_amt': 'FM통화대용금액',
    'fm_crcy_sbst_use_amt': 'FM통화대용사용금액',
    'fm_crcy_sbst_stup_amt': 'FM통화대용설정금액'
}",https://github.com/koreainvestment/open-trading-api/tree/main/examples_llm/overseas_futureoption/inquire_deposit/inquire_deposit.py,https://github.com/koreainvestment/open-trading-api/tree/main/examples_llm/overseas_futureoption/inquire_deposit/chk_inquire_deposit.py
overseas_futureoption,주문/계좌,해외선물옵션 일별 주문내역,inquire_daily_order,[해외선물옵션] 주문/계좌 해외선물옵션 일별 주문내역[해외선물-013] 해외선물옵션 일별 주문내역 API를 호출하여 DataFrame으로 반환합니다.,"cano (str): 계좌번호 체계(8-2)의 앞 8자리
acnt_prdt_cd (str): 계좌번호 체계(8-2)의 뒤 2자리
strt_dt (str): 시작일자 (YYYYMMDD)
end_dt (str): 종료일자 (YYYYMMDD)
fm_pdgr_cd (str): FM상품군코드
ccld_nccs_dvsn (str): 체결미체결구분 (01:전체 / 02:체결 / 03:미체결)
sll_buy_dvsn_cd (str): 매도매수구분코드 (%%전체 / 01:매도 / 02:매수)
fuop_dvsn (str): 선물옵션구분 (00:전체 / 01:선물 / 02:옵션)
ctx_area_fk200 (str): 연속조회검색조건200
ctx_area_nk200 (str): 연속조회키200
tr_cont (str): 연속 거래 여부
dataframe (Optional[pd.DataFrame]): 누적 데이터프레임
depth (int): 현재 재귀 깊이
max_depth (int): 최대 재귀 깊이 (기본값: 10)",Optional[pd.DataFrame]: 해외선물옵션 일별 주문내역 데이터,"     df = inquire_daily_order(
    ...     cano=trenv.my_acct,
    ...     acnt_prdt_cd=trenv.my_prod,
    ...     strt_dt=""20220101"",
    ...     end_dt=""20221214"",
    ...     fm_pdgr_cd="""",
    ...     ccld_nccs_dvsn=""01"",
    ...     sll_buy_dvsn_cd=""%%"",
    ...     fuop_dvsn=""00"",
    ...     ctx_area_fk200="""",
    ...     ctx_area_nk200=""""
    ... )
     print(df)","{
    'cano': '종합계좌번호',
    'acnt_prdt_cd': '계좌상품코드',
    'dt': '일자',
    'ord_dt': '주문일자',
    'odno': '주문번호',
    'orgn_ord_dt': '원주문일자',
    'orgn_odno': '원주문번호',
    'ovrs_futr_fx_pdno': '해외선물FX상품번호',
    'rvse_cncl_dvsn_cd': '정정취소구분코드',
    'sll_buy_dvsn_cd': '매도매수구분코드',
    'cplx_ord_dvsn_cd': '복합주문구분코드',
    'pric_dvsn_cd': '가격구분코드',
    'rcit_dvsn_cd': '접수구분코드',
    'fm_ord_qty': 'FM주문수량',
    'fm_ord_pric': 'FM주문가격',
    'fm_stop_ord_pric': 'FMSTOP주문가격',
    'ecis_rsvn_ord_yn': '행사예약주문여부',
    'fm_ccld_qty': 'FM체결수량',
    'fm_ccld_pric': 'FM체결가격',
    'fm_ord_rmn_qty': 'FM주문잔여수량',
    'ord_grp_name': '주문그룹명',
    'rcit_dtl_dtime': '접수상세일시',
    'ccld_dtl_dtime': '체결상세일시',
    'ordr_emp_no': '주문자사원번호',
    'rjct_rson_name': '거부사유명',
    'ccld_cndt_cd': '체결조건코드',
    'trad_end_dt': '매매종료일자'
}",https://github.com/koreainvestment/open-trading-api/tree/main/examples_llm/overseas_futureoption/inquire_daily_order/inquire_daily_order.py,https://github.com/koreainvestment/open-trading-api/tree/main/examples_llm/overseas_futureoption/inquire_daily_order/chk_inquire_daily_order.py
overseas_futureoption,주문/계좌,해외선물옵션 기간계좌거래내역,inquire_period_trans,[해외선물옵션] 주문/계좌 해외선물옵션 기간계좌거래내역[해외선물-014] 해외선물옵션 기간계좌거래내역 API를 호출하여 DataFrame으로 반환합니다.,"inqr_term_from_dt (str): 조회기간FROM일자 (예: '20220101')
inqr_term_to_dt (str): 조회기간TO일자 (예: '20221214')
cano (str): 계좌번호 체계(8-2)의 앞 8자리 (예: '80012345')
acnt_prdt_cd (str): 계좌번호 체계(8-2)의 뒤 2자리 (예: '08')
acnt_tr_type_cd (str): 계좌거래유형코드 (1: 전체, 2:입출금 , 3: 결제)
crcy_cd (str): 통화코드 ('%%%': 전체, 'TUS': TOT_USD, 'TKR': TOT_KRW, 'KRW': 한국, 'USD': 미국, 'EUR': EUR, 'HKD': 홍콩, 'CNY': 중국, 'JPY': 일본, 'VND': 베트남)
ctx_area_fk100 (str): 연속조회검색조건100
ctx_area_nk100 (str): 연속조회키100
pwd_chk_yn (str): 비밀번호체크여부
tr_cont (str): 연속 거래 여부
dataframe (Optional[pd.DataFrame]): 누적 데이터프레임
depth (int): 현재 재귀 깊이
max_depth (int): 최대 재귀 깊이 (기본값: 10)",Optional[pd.DataFrame]: 해외선물옵션 기간계좌거래내역 데이터,"     df = inquire_period_trans(
    ...     inqr_term_from_dt=""20220101"",
    ...     inqr_term_to_dt=""20221214"",
    ...     cano=trenv.my_acct,
    ...     acnt_prdt_cd=trenv.my_prod,
    ...     acnt_tr_type_cd=""%%"",
    ...     crcy_cd=""%%%"",
    ...     ctx_area_fk100="""",
    ...     ctx_area_nk100="""",
    ...     pwd_chk_yn=""""
    ... )
     print(df)","{
    'bass_dt': '기준일자',
    'cano': '종합계좌번호',
    'acnt_prdt_cd': '계좌상품코드',
    'fm_ldgr_inog_seq': 'FM원장출납순번',
    'crcy_cd': '통화코드',
    'fm_iofw_amt': 'FM입출금액',
    'fm_fee': 'FM수수료',
    'fm_tax_amt': 'FM세금금액',
    'fm_sttl_amt': 'FM결제금액',
    'fm_bf_dncl_amt': 'FM이전예수금액',
    'fm_dncl_amt': 'FM예수금액',
    'fm_rcvb_occr_amt': 'FM미수발생금액',
    'fm_rcvb_pybk_amt': 'FM미수변제금액',
    'ovdu_int_pybk_amt': '연체이자변제금액',
    'rmks_text': '비고내용'
}",https://github.com/koreainvestment/open-trading-api/tree/main/examples_llm/overseas_futureoption/inquire_period_trans/inquire_period_trans.py,https://github.com/koreainvestment/open-trading-api/tree/main/examples_llm/overseas_futureoption/inquire_period_trans/chk_inquire_period_trans.py
overseas_futureoption,주문/계좌,해외선물옵션 증거금상세,margin_detail,[해외선물옵션] 주문/계좌 해외선물옵션 증거금상세[해외선물-032] 해외선물옵션 증거금상세 API를 호출하여 DataFrame으로 반환합니다.,"cano (str): 종합계좌번호 (8자리)
acnt_prdt_cd (str): 계좌상품코드 (2자리)
crcy_cd (str): 통화코드 ('TKR', 'TUS', 'USD', 'HKD', 'CNY', 'JPY', 'VND')
inqr_dt (str): 조회일자 (8자리, YYYYMMDD 형식)
tr_cont (str): 연속 거래 여부
dataframe (Optional[pd.DataFrame]): 누적 데이터프레임
depth (int): 현재 재귀 깊이
max_depth (int): 최대 재귀 깊이 (기본값: 10)",Optional[pd.DataFrame]: 해외선물옵션 증거금상세 데이터,"     df = margin_detail(
    ...     cano=trenv.my_acct,
    ...     acnt_prdt_cd=trenv.my_prod,
    ...     crcy_cd=""USD"",
    ...     inqr_dt=""20230701""
    ... )
     print(df)","{
    'cano': '종합계좌번호',
    'acnt_prdt_cd': '계좌상품코드',
    'crcy_cd': '통화코드',
    'resp_dt': '응답일자',
    'acnt_net_risk_mgna_aply_yn': '계좌순위험증거금적용여부',
    'fm_ord_psbl_amt': 'FM주문가능금액',
    'fm_add_mgn_amt': 'FM추가증거금액',
    'fm_brkg_mgn_amt': 'FM위탁증거금액',
    'fm_excc_brkg_mgn_amt': 'FM정산위탁증거금액',
    'fm_ustl_mgn_amt': 'FM미결제증거금액',
    'fm_mntn_mgn_amt': 'FM유지증거금액',
    'fm_ord_mgn_amt': 'FM주문증거금액',
    'fm_futr_ord_mgn_amt': 'FM선물주문증거금액',
    'fm_opt_buy_ord_amt': 'FM옵션매수주문금액',
    'fm_opt_sll_ord_mgn_amt': 'FM옵션매도주문증거금액',
    'fm_opt_buy_ord_mgn_amt': 'FM옵션매수주문증거금액',
    'fm_ecis_rsvn_mgn_amt': 'FM행사예약증거금액',
    'fm_span_brkg_mgn_amt': 'FMSPAN위탁증거금액',
    'fm_span_pric_altr_mgn_amt': 'FMSPAN가격변동증거금액',
    'fm_span_term_sprd_mgn_amt': 'FMSPAN기간스프레드증거금액',
    'fm_span_buy_opt_min_mgn_amt': 'FMSPAN옵션가격증거금액',
    'fm_span_opt_min_mgn_amt': 'FMSPAN옵션최소증거금액',
    'fm_span_tot_risk_mgn_amt': 'FMSPAN총위험증거금액',
    'fm_span_mntn_mgn_amt': 'FMSPAN유지증거금액',
    'fm_span_mntn_pric_altr_mgn_amt': 'FMSPAN유지가격변동증거금액',
    'fm_span_mntn_term_sprd_mgn_amt': 'FMSPAN유지기간스프레드증거금액',
    'fm_span_mntn_opt_pric_mgn_amt': 'FMSPAN유지옵션가격증거금액',
    'fm_span_mntn_opt_min_mgn_amt': 'FMSPAN유지옵션최소증거금액',
    'fm_span_mntn_tot_risk_mgn_amt': 'FMSPAN유지총위험증거금액',
    'fm_eurx_brkg_mgn_amt': 'FMEUREX위탁증거금액',
    'fm_eurx_pric_altr_mgn_amt': 'FMEUREX가격변동증거금액',
    'fm_eurx_term_sprd_mgn_amt': 'FMEUREX기간스프레드증거금액',
    'fm_eurx_opt_pric_mgn_amt': 'FMEUREX옵션가격증거금액',
    'fm_eurx_buy_opt_min_mgn_amt': 'FMEUREX매수옵션최소증거금액',
    'fm_eurx_tot_risk_mgn_amt': 'FMEUREX총위험증거금액',
    'fm_eurx_mntn_mgn_amt': 'FMEUREX유지증거금액',
    'fm_eurx_mntn_pric_altr_mgn_amt': 'FMEUREX유지가격변동증거금액',
    'fm_eurx_mntn_term_sprd_mgn_amt': 'FMEUREX기간스프레드증거금액',
    'fm_eurx_mntn_opt_pric_mgn_amt': 'FMEUREX유지옵션가격증거금액',
    'fm_eurx_mntn_tot_risk_mgn_amt': 'FMEUREX유지총위험증거금액',
    'fm_gnrl_brkg_mgn_amt': 'FM일반위탁증거금액',
    'fm_futr_ustl_mgn_amt': 'FM선물미결제증거금액',
    'fm_sll_opt_ustl_mgn_amt': 'FM매도옵션미결제증거금액',
    'fm_buy_opt_ustl_mgn_amt': 'FM매수옵션미결제증거금액',
    'fm_sprd_ustl_mgn_amt': 'FM스프레드미결제증거금액',
    'fm_avg_dsct_mgn_amt': 'FMAVG할인증거금액',
    'fm_gnrl_mntn_mgn_amt': 'FM일반유지증거금액',
    'fm_futr_mntn_mgn_amt': 'FM선물유지증거금액',
    'fm_opt_mntn_mgn_amt': 'FM옵션유지증거금액'
}",https://github.com/koreainvestment/open-trading-api/tree/main/examples_llm/overseas_futureoption/margin_detail/margin_detail.py,https://github.com/koreainvestment/open-trading-api/tree/main/examples_llm/overseas_futureoption/margin_detail/chk_margin_detail.py
overseas_futureoption,기본시세,해외선물종목상세,stock_detail, # [해외선물옵션] 기본시세 > 해외선물종목상세[v1_해외선물-008]  [해외선물옵션] 기본시세 해외선물종목상세[v1_해외선물-008] 해외선물종목상세 API를 호출하여 DataFrame으로 반환합니다.,"srs_cd (str): ex) CNHU24 ※ 종목코드 ""포럼 > FAQ > 종목정보 다운로드(해외) - 해외지수선물"" 참고
tr_cont (str): 연속 거래 여부
dataframe (Optional[pd.DataFrame]): 누적 데이터프레임
depth (int): 현재 재귀 깊이
max_depth (int): 최대 재귀 깊이 (기본값: 10)",Optional[pd.DataFrame]: 해외선물종목상세 데이터,"     df = stock_detail(srs_cd=""6AU22"")
     print(df)","{
    'exch_cd': '거래소코드',
    'tick_sz': '틱사이즈',
    'disp_digit': '가격표시진법',
    'trst_mgn': '증거금',
    'sttl_date': '정산일',
    'prev_price': '전일종가',
    'crc_cd': '거래통화',
    'clas_cd': '품목종류',
    'tick_val': '틱가치',
    'mrkt_open_date': '장개시일자',
    'mrkt_open_time': '장개시시각',
    'mrkt_close_date': '장마감일자',
    'mrkt_close_time': '장마감시각',
    'trd_fr_date': '상장일',
    'expr_date': '만기일',
    'trd_to_date': '최종거래일',
    'remn_cnt': '잔존일수',
    'stat_tp': '매매여부',
    'ctrt_size': '계약크기',
    'stl_tp': '최종결제구분',
    'frst_noti_date': '최초식별일',
    'sprd_srs_cd1': '스프레드 종목 #1',
    'sprd_srs_cd2': '스프레드 종목 #2'
}",https://github.com/koreainvestment/open-trading-api/tree/main/examples_llm/overseas_futureoption/stock_detail/stock_detail.py,https://github.com/koreainvestment/open-trading-api/tree/main/examples_llm/overseas_futureoption/stock_detail/chk_stock_detail.py
overseas_futureoption,기본시세,해외선물종목현재가,inquire_price,[해외선물옵션] 기본시세 해외선물종목현재가[v1_해외선물-009] 해외선물종목현재가 API를 호출하여 DataFrame으로 반환합니다.,"srs_cd (str): 종목코드 (예: CNHU24)
tr_cont (str): 연속 거래 여부
dataframe (Optional[pd.DataFrame]): 누적 데이터프레임
depth (int): 현재 재귀 깊이
max_depth (int): 최대 재귀 깊이 (기본값: 10)",Optional[pd.DataFrame]: 해외선물종목현재가 데이터,"     df = inquire_price(srs_cd=""CNHU24"")
     print(df)","{
    'proc_date': '최종처리일자',
    'high_price': '고가',
    'proc_time': '최종처리시각',
    'open_price': '시가',
    'trst_mgn': '증거금',
    'low_price': '저가',
    'last_price': '현재가',
    'vol': '누적거래수량',
    'prev_diff_flag': '전일대비구분',
    'prev_diff_price': '전일대비가격',
    'prev_diff_rate': '전일대비율',
    'bid_qntt': '매수1수량',
    'bid_price': '매수1호가',
    'ask_qntt': '매도1수량',
    'ask_price': '매도1호가',
    'prev_price': '전일종가',
    'exch_cd': '거래소코드',
    'crc_cd': '거래통화',
    'trd_fr_date': '상장일',
    'expr_date': '만기일',
    'trd_to_date': '최종거래일',
    'remn_cnt': '잔존일수',
    'last_qntt': '체결량',
    'tot_ask_qntt': '총매도잔량',
    'tot_bid_qntt': '총매수잔량',
    'tick_size': '틱사이즈',
    'open_date': '장개시일자',
    'open_time': '장개시시각',
    'close_date': '장종료일자',
    'close_time': '장종료시각',
    'sbsnsdate': '영업일자',
    'sttl_price': '정산가'
}",https://github.com/koreainvestment/open-trading-api/tree/main/examples_llm/overseas_futureoption/inquire_price/inquire_price.py,https://github.com/koreainvestment/open-trading-api/tree/main/examples_llm/overseas_futureoption/inquire_price/chk_inquire_price.py
